"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2017"	"2017/01"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2017"	"2017/02"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2017"	"2017/03"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2017"	"2017/04"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2017"	"2017/05"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2017"	"2017/06"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2017"	"2017/08"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2017"	"2017/09"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2017"	"2017/10"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2017"	"2017/11"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2018"	"2018/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2018"	"2018/04"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2018"	"2018/05"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2018"	"2018/06"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2018"	"2018/07"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2018"	"2018/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2018"	"2018/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2018"	"2018/11"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2019"	"2019/01"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2019"	"2019/02"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2019"	"2019/06"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2019"	"2019/07"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2019"	"2019/08"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2019"	"2019/09"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2019"	"2019/11"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	25	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	27	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	28	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	27	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	22	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2015"	"2015/01"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2015"	"2015/02"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2015"	"2015/03"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2015"	"2015/04"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2015"	"2015/05"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2015"	"2015/06"	69	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2015"	"2015/07"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2015"	"2015/08"	76	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2015"	"2015/09"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2015"	"2015/10"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2015"	"2015/11"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2015"	"2015/12"	77	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2016"	"2016/01"	63	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2016"	"2016/02"	66	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2016"	"2016/03"	67	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2016"	"2016/04"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2016"	"2016/05"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2016"	"2016/06"	77	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2016"	"2016/07"	86	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2016"	"2016/08"	87	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2016"	"2016/09"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2016"	"2016/10"	62	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2016"	"2016/11"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2016"	"2016/12"	53	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2017"	"2017/01"	58	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2017"	"2017/02"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2017"	"2017/03"	69	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2017"	"2017/04"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2017"	"2017/05"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2017"	"2017/06"	78	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2017"	"2017/07"	77	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2017"	"2017/08"	75	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2017"	"2017/09"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2017"	"2017/10"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2017"	"2017/11"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2017"	"2017/12"	49	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	70	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	60	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	60	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	74	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	96	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	88	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	66	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	66	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	75	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	63	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2019"	"2019/07"	88	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2019"	"2019/08"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2019"	"2019/09"	63	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2019"	"2019/10"	47	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2019"	"2019/11"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2019"	"2019/12"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2020 "	"2020/01"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2020 "	"2020/02"	60	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2020 "	"2020/03"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2020 "	"2020/04"	88	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2020 "	"2020/05"	106	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2020 "	"2020/06"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2020 "	"2020/07"	97	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2020 "	"2020/08"	99	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2020 "	"2020/09"	62	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2020 "	"2020/10"	82	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2020 "	"2020/11"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2020 "	"2020/12"	88	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2015"	"2015/01"	36	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2015"	"2015/02"	30	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2015"	"2015/03"	38	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2015"	"2015/04"	46	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2015"	"2015/05"	36	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2015"	"2015/06"	39	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2015"	"2015/07"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2015"	"2015/08"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2015"	"2015/09"	48	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2015"	"2015/10"	44	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2015"	"2015/11"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2015"	"2015/12"	24	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2016"	"2016/01"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2016"	"2016/02"	49	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2016"	"2016/03"	49	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2016"	"2016/04"	48	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2016"	"2016/05"	48	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2016"	"2016/06"	31	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2016"	"2016/07"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2016"	"2016/08"	37	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2016"	"2016/09"	49	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2016"	"2016/10"	44	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2016"	"2016/12"	37	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2017"	"2017/01"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2017"	"2017/02"	29	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2017"	"2017/03"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2017"	"2017/04"	53	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2017"	"2017/05"	41	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2017"	"2017/06"	41	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2017"	"2017/07"	51	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2017"	"2017/08"	41	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2017"	"2017/09"	47	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2017"	"2017/10"	46	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2017"	"2017/11"	28	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2017"	"2017/12"	41	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2018"	"2018/01"	28	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2018"	"2018/02"	43	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2018"	"2018/03"	43	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2018"	"2018/04"	39	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2018"	"2018/05"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2018"	"2018/06"	26	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2018"	"2018/07"	55	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2018"	"2018/08"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2018"	"2018/09"	36	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2018"	"2018/10"	40	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2018"	"2018/11"	38	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2018"	"2018/12"	43	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2019"	"2019/01"	32	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2019"	"2019/02"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2019"	"2019/03"	43	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2019"	"2019/05"	30	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2019"	"2019/06"	31	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2019"	"2019/07"	25	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2019"	"2019/08"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2019"	"2019/09"	36	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2019"	"2019/10"	37	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2019"	"2019/11"	30	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2019"	"2019/12"	52	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2020 "	"2020/01"	36	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2020 "	"2020/02"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2020 "	"2020/03"	38	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2020 "	"2020/04"	37	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2020 "	"2020/05"	45	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2020 "	"2020/06"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2020 "	"2020/07"	40	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2020 "	"2020/08"	24	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2020 "	"2020/09"	34	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2020 "	"2020/10"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2020 "	"2020/11"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2020 "	"2020/12"	35	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2015"	"2015/01"	121	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2015"	"2015/02"	113	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2015"	"2015/03"	135	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2015"	"2015/04"	118	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2015"	"2015/05"	135	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2015"	"2015/06"	129	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2015"	"2015/07"	134	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2015"	"2015/08"	166	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2015"	"2015/09"	123	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2015"	"2015/10"	126	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2015"	"2015/11"	103	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2015"	"2015/12"	111	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2016"	"2016/01"	133	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2016"	"2016/02"	170	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2016"	"2016/03"	196	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2016"	"2016/04"	222	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2016"	"2016/05"	152	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2016"	"2016/06"	147	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2016"	"2016/07"	194	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2016"	"2016/08"	149	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2016"	"2016/09"	143	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2016"	"2016/10"	213	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2016"	"2016/11"	206	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2016"	"2016/12"	216	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2017"	"2017/01"	260	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2017"	"2017/02"	199	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2017"	"2017/03"	274	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2017"	"2017/04"	247	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2017"	"2017/05"	239	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2017"	"2017/06"	234	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2017"	"2017/07"	213	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2017"	"2017/08"	228	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2017"	"2017/09"	232	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2017"	"2017/10"	175	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2017"	"2017/11"	212	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2017"	"2017/12"	261	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2018"	"2018/01"	237	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2018"	"2018/02"	201	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2018"	"2018/03"	266	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2018"	"2018/04"	232	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2018"	"2018/05"	269	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2018"	"2018/06"	257	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2018"	"2018/07"	243	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2018"	"2018/08"	276	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2018"	"2018/09"	252	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2018"	"2018/10"	288	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2018"	"2018/11"	233	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2018"	"2018/12"	240	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2019"	"2019/01"	197	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2019"	"2019/02"	244	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2019"	"2019/03"	204	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2019"	"2019/04"	196	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2019"	"2019/05"	238	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2019"	"2019/06"	245	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2019"	"2019/07"	259	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2019"	"2019/08"	288	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2019"	"2019/09"	220	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2019"	"2019/10"	263	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2019"	"2019/11"	273	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2019"	"2019/12"	274	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2020 "	"2020/01"	264	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2020 "	"2020/02"	231	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2020 "	"2020/03"	251	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2020 "	"2020/04"	240	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2020 "	"2020/05"	295	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2020 "	"2020/06"	258	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2020 "	"2020/07"	233	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2020 "	"2020/08"	254	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2020 "	"2020/09"	226	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2020 "	"2020/10"	217	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2020 "	"2020/11"	253	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2020 "	"2020/12"	224	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2015"	"2015/01"	63	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2015"	"2015/02"	37	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2015"	"2015/03"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2015"	"2015/04"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2015"	"2015/05"	46	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2015"	"2015/06"	55	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2015"	"2015/07"	47	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2015"	"2015/08"	45	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2015"	"2015/09"	42	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2015"	"2015/10"	55	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2015"	"2015/11"	40	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Dec., 2015"	"2015/12"	34	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2016"	"2016/01"	39	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2016"	"2016/02"	52	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2016"	"2016/03"	61	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2016"	"2016/04"	36	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2016"	"2016/05"	47	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2016"	"2016/06"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2016"	"2016/07"	53	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2016"	"2016/08"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2016"	"2016/09"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2016"	"2016/10"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2016"	"2016/11"	49	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Dec., 2016"	"2016/12"	44	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2017"	"2017/01"	47	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2017"	"2017/02"	42	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2017"	"2017/03"	61	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2017"	"2017/04"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2017"	"2017/05"	49	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2017"	"2017/06"	39	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2017"	"2017/07"	62	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2017"	"2017/08"	36	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2017"	"2017/09"	36	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2017"	"2017/10"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2017"	"2017/11"	38	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Dec., 2017"	"2017/12"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2018"	"2018/01"	53	Not Applicable	Not Applicable
