"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2018"	"2018/05"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2018"	"2018/07"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2018"	"2018/08"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2018"	"2018/10"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2018"	"2018/11"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2018"	"2018/12"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2019"	"2019/01"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2019"	"2019/02"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2019"	"2019/03"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2019"	"2019/05"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2019"	"2019/06"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2019"	"2019/07"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2019"	"2019/08"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2019"	"2019/09"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2019"	"2019/11"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2019"	"2019/12"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2020 "	"2020/01"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2020 "	"2020/02"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2020 "	"2020/03"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2020 "	"2020/04"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2020 "	"2020/05"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2020 "	"2020/06"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2020 "	"2020/07"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2020 "	"2020/08"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2020 "	"2020/09"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2020 "	"2020/10"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2020 "	"2020/11"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2020 "	"2020/12"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2015"	"2015/01"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2015"	"2015/02"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2015"	"2015/03"	61	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2015"	"2015/04"	50	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2015"	"2015/05"	72	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2015"	"2015/06"	64	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2015"	"2015/07"	51	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2015"	"2015/08"	50	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2015"	"2015/09"	60	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2015"	"2015/10"	49	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2015"	"2015/11"	66	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2015"	"2015/12"	55	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2016"	"2016/01"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2016"	"2016/02"	85	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2016"	"2016/03"	59	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2016"	"2016/04"	72	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2016"	"2016/05"	70	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2016"	"2016/06"	66	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2016"	"2016/07"	76	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2016"	"2016/08"	81	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2016"	"2016/09"	81	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2016"	"2016/10"	78	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2016"	"2016/11"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2016"	"2016/12"	102	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2017"	"2017/01"	90	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2017"	"2017/02"	81	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2017"	"2017/03"	99	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2017"	"2017/04"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2017"	"2017/05"	83	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2017"	"2017/06"	74	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2017"	"2017/07"	77	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2017"	"2017/08"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2017"	"2017/09"	95	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2017"	"2017/10"	86	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2017"	"2017/11"	81	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2017"	"2017/12"	80	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2018"	"2018/01"	88	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2018"	"2018/02"	94	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2018"	"2018/03"	94	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2018"	"2018/04"	86	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2018"	"2018/05"	94	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2018"	"2018/06"	103	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2018"	"2018/07"	99	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2018"	"2018/08"	100	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2018"	"2018/09"	103	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2018"	"2018/10"	118	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2018"	"2018/11"	96	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2018"	"2018/12"	107	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2019"	"2019/01"	116	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2019"	"2019/02"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2019"	"2019/03"	99	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2019"	"2019/04"	66	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2019"	"2019/05"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2019"	"2019/06"	75	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2019"	"2019/07"	85	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2019"	"2019/08"	111	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2019"	"2019/09"	98	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2019"	"2019/10"	110	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2019"	"2019/11"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2019"	"2019/12"	107	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2020 "	"2020/01"	103	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2020 "	"2020/02"	104	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2020 "	"2020/03"	124	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2020 "	"2020/04"	147	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2020 "	"2020/05"	158	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2020 "	"2020/06"	125	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2020 "	"2020/07"	114	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2020 "	"2020/08"	123	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2020 "	"2020/09"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2020 "	"2020/10"	113	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2020 "	"2020/11"	108	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2020 "	"2020/12"	105	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2015"	"2015/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2015"	"2015/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2015"	"2015/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2015"	"2015/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2015"	"2015/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2015"	"2015/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2015"	"2015/07"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2015"	"2015/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2015"	"2015/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2015"	"2015/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2015"	"2015/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2015"	"2015/12"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2017"	"2017/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2017"	"2017/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2017"	"2017/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2017"	"2017/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2017"	"2017/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2017"	"2017/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2017"	"2017/07"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2017"	"2017/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2017"	"2017/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2017"	"2017/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2017"	"2017/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2017"	"2017/12"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2018"	"2018/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2018"	"2018/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2018"	"2018/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2018"	"2018/07"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2018"	"2018/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2018"	"2018/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2018"	"2018/12"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2019"	"2019/07"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2020 "	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2020 "	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2020 "	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2020 "	"2020/04"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2020 "	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2020 "	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2020 "	"2020/07"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2020 "	"2020/08"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2020 "	"2020/09"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2020 "	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2020 "	"2020/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2020 "	"2020/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2015"	"2015/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2015"	"2015/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2015"	"2015/03"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2015"	"2015/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2015"	"2015/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2015"	"2015/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2015"	"2015/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2015"	"2015/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2015"	"2015/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2015"	"2015/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2015"	"2015/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2015"	"2015/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2017"	"2017/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2017"	"2017/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2017"	"2017/03"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2017"	"2017/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2017"	"2017/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2017"	"2017/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2017"	"2017/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2017"	"2017/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2017"	"2017/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2017"	"2017/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2017"	"2017/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2017"	"2017/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2018"	"2018/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2018"	"2018/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2018"	"2018/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2018"	"2018/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2018"	"2018/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2018"	"2018/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2015"	"2015/01"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2015"	"2015/02"	35	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2015"	"2015/03"	39	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2015"	"2015/04"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2015"	"2015/05"	42	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2015"	"2015/06"	42	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2015"	"2015/07"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2015"	"2015/08"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2015"	"2015/09"	39	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2015"	"2015/10"	38	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2015"	"2015/11"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2015"	"2015/12"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2016"	"2016/01"	38	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2016"	"2016/02"	44	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2016"	"2016/03"	43	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2016"	"2016/04"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2016"	"2016/05"	38	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2016"	"2016/06"	38	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2016"	"2016/07"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2016"	"2016/08"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2016"	"2016/09"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2016"	"2016/10"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2016"	"2016/11"	34	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2016"	"2016/12"	25	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2017"	"2017/01"	39	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2017"	"2017/02"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2017"	"2017/03"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2017"	"2017/04"	34	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2017"	"2017/06"	47	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2017"	"2017/07"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2017"	"2017/08"	44	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2017"	"2017/09"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2017"	"2017/10"	34	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2017"	"2017/11"	35	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2017"	"2017/12"	35	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	36	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	29	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	45	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	38	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	32	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	27	Not Applicable	Not Applicable
